,url,product_name,brands,categories,categories_fr,labels,allergens_fr,traces_fr,additives_n,additives_fr,main_category_fr,image_small_url,energy_100g,energy-from-fat_100g,fat_100g,saturated-fat_100g,butyric-acid_100g,caproic-acid_100g,caprylic-acid_100g,capric-acid_100g,lauric-acid_100g,myristic-acid_100g,palmitic-acid_100g,stearic-acid_100g,arachidic-acid_100g,behenic-acid_100g,lignoceric-acid_100g,cerotic-acid_100g,montanic-acid_100g,melissic-acid_100g,monounsaturated-fat_100g,polyunsaturated-fat_100g,omega-3-fat_100g,alpha-linolenic-acid_100g,eicosapentaenoic-acid_100g,docosahexaenoic-acid_100g,omega-6-fat_100g,linoleic-acid_100g,arachidonic-acid_100g,gamma-linolenic-acid_100g,dihomo-gamma-linolenic-acid_100g,omega-9-fat_100g,oleic-acid_100g,elaidic-acid_100g,gondoic-acid_100g,mead-acid_100g,erucic-acid_100g,nervonic-acid_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,sucrose_100g,glucose_100g,fructose_100g,lactose_100g,maltose_100g,maltodextrins_100g,starch_100g,polyols_100g,fiber_100g,proteins_100g,casein_100g,serum-proteins_100g,nucleotides_100g,salt_100g,sodium_100g,alcohol_100g,vitamin-a_100g,beta-carotene_100g,vitamin-d_100g,vitamin-e_100g,vitamin-k_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,folates_100g,vitamin-b12_100g,biotin_100g,pantothenic-acid_100g,silica_100g,bicarbonate_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g,taurine_100g,ph_100g,fruits-vegetables-nuts_100g,fruits-vegetables-nuts-estimate_100g,collagen-meat-protein-ratio_100g,cocoa_100g,chlorophyl_100g,carbon-footprint_100g,nutrition-score-fr_100g,nutrition-score-uk_100g,glycemic-index_100g,water-hardness_100g,choline_100g,phylloquinone_100g,beta-glucan_100g,inositol_100g,carnitine_100g
1381,http://world-fr.openfoodfacts.org/produit/0005216438647/crab-soup-seasoning-spice-cube-lucky-shing-co-ltd,"Crab Soup Seasoning, Spice Cube",Lucky Shing Co.  Ltd,,,,,,0.0,,,,1163.0,,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,48.89,48.89,,,,,,,,,,7.78,,,,20.60194,8.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,http://world-fr.openfoodfacts.org/produit/00052283/arachides-enrobees-chocolat-au-lait-m-s,Arachides enrobées chocolat au lait,M&S,,,,,,2.0,"E322 - Lécithines,E322i - Lécithine,E904 - Gomme-laque",,https://static.openfoodfacts.org/images/products/00052283/front_fr.4.200.jpg,2339.0,,38.4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8,33.3,,,,,,,,,3.8,14.6,,,,0.13,0.0511811023622047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,http://world-fr.openfoodfacts.org/produit/00052337/m-s, ,M&S,,,,,,,,,https://static.openfoodfacts.org/images/products/00052337/front_fr.3.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,http://world-fr.openfoodfacts.org/produit/00052368/belgian-milk-chocolate-coated-brazil-nuts-m-s,Belgian milk chocolate coated brazil nuts,M&S,,,,,,0.0,,,https://static.openfoodfacts.org/images/products/00052368/front_fr.4.200.jpg,2489.0,,46.4,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3,32.9,,,,,,,,,2.7,9.6,,,,0.13,0.0511811023622047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,http://world-fr.openfoodfacts.org/produit/00052603965712/oat-non-dairy-beverage-pacific,Oat Non-Dairy Beverage,Pacific,,,,,,2.0,"E101 - Riboflavine,E101i - Riboflavine,E418 - Gomme gellane",,,226.0,,1.04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.0,7.92,,,,,,,,,0.8,1.67,,,,0.12192,0.048,,6.24e-05,,1.05e-06,,,0.0,,0.2125,,,,,,,,,,0.05,,0.146,,0.00075,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,http://world-fr.openfoodfacts.org/produit/00052986,,,,,,,,,,,https://static.openfoodfacts.org/images/products/00052986/front_fr.3.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,http://world-fr.openfoodfacts.org/produit/00053/chocolat-belcolade,Chocolat,Belcolade,,,,,,,,,https://static.openfoodfacts.org/images/products/00053/front_fr.3.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,http://world-fr.openfoodfacts.org/produit/0005329003107/macarroni-and-cheese-dinner-best-value,Macarroni and cheese dinner,Best value,,,,,,,,,https://static.openfoodfacts.org/images/products/000/532/900/3107/front_es.3.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,http://world-fr.openfoodfacts.org/produit/00053327/british-plain-flour-sainsbury-s,British plain flour,"Sainsbury's,by sainsbury's","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Flours, Plain Flour","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Céréales et dérivés,Farines,en:plain-flour","Vegetarian, Vegan",,,0.0,,Farines,https://static.openfoodfacts.org/images/products/00053327/front_en.3.200.jpg,1554.0,,1.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.7,1.5,,,,,,,,,3.1,9.4,,,,0.0100076,0.00394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0,-4.0,,,,,,,
1390,http://world-fr.openfoodfacts.org/produit/00053587/stonbaked-pizza-magnuficently-marks-and-spencer,STONBAKED PIZZA- MAGNUFICENTLY,MARKS AND SPENCER,,,,,,3.0,"E250 - Nitrite de sodium,E301 - Ascorbate de sodium,E392 - Extrait de romarin",,https://static.openfoodfacts.org/images/products/00053587/front_fr.4.200.jpg,1063.0,,9.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,4.5,,,,,,,,,1.7,11.5,,,,0.95,0.374015748031496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,http://world-fr.openfoodfacts.org/produit/00053990/sandwich-dinde-farce-et-bacon,"Sandwich Dinde, farce et bacon",,,,,,,,,,https://static.openfoodfacts.org/images/products/00053990/front_fr.4.200.jpg,2100.0,,16.0,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.4,10.3,,,,,,,,,,31.5,,,,2.23,0.8779527559055121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392,http://world-fr.openfoodfacts.org/produit/0005404490105/extra-virgin-olive-oil-fresh-aisle,Extra Virgin Olive Oil,Fresh Aisle,,,,,,0.0,,,,3586.0,,100.0,14.29,,,,,,,,,,,,,,,71.43,14.29,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,http://world-fr.openfoodfacts.org/produit/00054072/festive-hot-chocolate-m-s,Festive hot chocolate,M&S,,,,,,,,,https://static.openfoodfacts.org/images/products/00054072/front_fr.11.200.jpg,2540.0,,41.7,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8,27.0,,,,,,,,,,10.2,,,,0.05,0.0196850393700787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,http://world-fr.openfoodfacts.org/produit/00054379/pineapple-slices-in-juice-sainsbury-s,Pineapple slices in juice,Sainsbury's,"Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits, Canned fruits in juice, Pineapple in juice","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Conserves,Aliments à base de fruits et de légumes,Aliments à base de plantes en conserve,Fruits et produits dérivés,Fruits en conserve,Fruits en conserve au jus,Ananas au jus","Vegetarian, Vegan",,,,,Conserves,https://static.openfoodfacts.org/images/products/00054379/front_en.10.200.jpg,235.0,,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,11.0,,,,,,,,,0.5,0.5,,,,0.02,0.0078740157480315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,-3.0,,,,,,,
1395,http://world-fr.openfoodfacts.org/produit/00054751/festive-jewel-medley-marks-spencer,Festive jewel medley,Marks & Spencer,,,,,,3.0,"E171 - Oxyde de titane,E172 - Oxyde de fer,E220 - Anhydride sulfureux",,https://static.openfoodfacts.org/images/products/00054751/front_fr.4.200.jpg,2021.0,,28.5,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4,39.7,,,,,,,,,5.8,12.8,,,,0.17,0.0669291338582677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,http://world-fr.openfoodfacts.org/produit/00054782/green-thai-vegetable-curry-marks-spencer,Green thai vegetable curry,Marks &spencer,,,,,,2.0,"E330 - Acide citrique,E440 - Pectines,E440i - Pectine",,https://static.openfoodfacts.org/images/products/00054782/front_fr.4.200.jpg,582.0,,5.3,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,4.7,,,,,,,,,1.6,3.5,,,,0.4,0.15748031496063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,http://world-fr.openfoodfacts.org/produit/00055734/cajun-chicken-breasts,Cajun chicken Breasts,,,,,,,,,,https://static.openfoodfacts.org/images/products/00055734/front_fr.4.200.jpg,536.0,,3.1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,0.6,,,,,,,,,,21.8,,,,0.15,0.0590551181102362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,http://world-fr.openfoodfacts.org/produit/00056366,,,,,,,,,,,https://static.openfoodfacts.org/images/products/00056366/front_fr.3.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,http://world-fr.openfoodfacts.org/produit/00056496/figues,Figues,,,,,,,,,,https://static.openfoodfacts.org/images/products/00056496/front_fr.4.200.jpg,280.0,,0.3,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,14.3,,,,,,,,,,0.85,,,,0.1,0.0393700787401575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,http://world-fr.openfoodfacts.org/produit/00057813/spicy-black-bean-dip-trade-joe-s,Spicy Black Bean Dip,Trade Joe's,,,,,,0.0,,,,448.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,21.43,0.0,,,,,,,,,7.1,7.14,,,,1.45034,0.5710000000000001,,0.0001071,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0012900000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,http://world-fr.openfoodfacts.org/produit/00057848/soupe-forestiere-knor,Soupe forestière,Knor,,,,,,,,,https://static.openfoodfacts.org/images/products/00057848/front_fr.3.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,http://world-fr.openfoodfacts.org/produit/00057912/chunky-vegetable-beef-soup,Chunky vegetable & beef soup,,,,,,,,,,https://static.openfoodfacts.org/images/products/00057912/front_fr.4.200.jpg,201.0,,0.9,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,2.9,,,,,,,,,,2.1,,,,0.4,0.15748031496063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,http://world-fr.openfoodfacts.org/produit/00057981/soupe-petit-pois-menthe,Soupe petit pois menthe,,,,,,,,,,https://static.openfoodfacts.org/images/products/00057981/front_fr.6.200.jpg,201.0,,2.1,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,1.8,,,,,,,,,,1.7,,,,0.5,0.19685039370078697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404,http://world-fr.openfoodfacts.org/produit/00057998/thai-green-chicken-soup-m-s,Thai green chicken soup,M&S,,,,,,0.0,,,https://static.openfoodfacts.org/images/products/00057998/front_fr.4.200.jpg,272.0,,3.4,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,1.0,,,,,,,,,1.1,1.9,,,,0.48,0.18897637795275601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,http://world-fr.openfoodfacts.org/produit/00058001/bramley-apple-crumble-marks-spencer,Bramley Apple Crumble,Marks & Spencer,"Snacks, Desserts, Snacks sucrés, Biscuits et gâteaux, Pâtisseries, Crumbles","Snacks,Snacks sucrés,Desserts,Biscuits et gâteaux,Pâtisseries,Crumbles",,,"Fruits à coque,Arachides",,,Pâtisseries,https://static.openfoodfacts.org/images/products/00058001/front_fr.3.200.jpg,1192.0,,11.7,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7,21.6,,,,,,,,,2.2,3.2,,,,0.2,0.078740157480315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,11.0,11.0,,,,,,,
1406,http://world-fr.openfoodfacts.org/produit/0005800698280/kartoffelsalat,Kartoffelsalat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,http://world-fr.openfoodfacts.org/produit/00058070/mint-crunbles,Mint Crunbles,,,,,,,,,,https://static.openfoodfacts.org/images/products/00058070/front_fr.4.200.jpg,1607.0,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.4,92.6,,,,,,,,,,0.2,,,,0.1,0.0393700787401575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408,http://world-fr.openfoodfacts.org/produit/00058492/fruit-d-or-100-vegetal,Fruit  d'Or 100% végétal,,,,,,,,,,https://static.openfoodfacts.org/images/products/00058492/front_fr.15.200.jpg,12372.0,,70.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,0.5,,,,0.49,0.192913385826772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409,http://world-fr.openfoodfacts.org/produit/00059275/chicken-chili-with-beans-trader-joe-s,Chicken Chili with Beans,Trader Joe's,,,,,,,,,https://static.openfoodfacts.org/images/products/00059275/front_en.3.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,http://world-fr.openfoodfacts.org/produit/00059718/layered-peas-carrots-sweetcorn-brocoli,"Layered peas, carrots sweetcorn & brocoli",,,,,,,,,,https://static.openfoodfacts.org/images/products/00059718/front_fr.6.200.jpg,326.0,,4.2,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,0.7,,,,,,,,,,2.8,,,,0.33,0.12992125984252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,http://world-fr.openfoodfacts.org/produit/0006/enjoy-life-chewy-bars-soy-free-nut-free-gluten-free-dairy-free-non-gmo-caramel-apple,"Enjoy Life Chewy Bars, Soy free, Nut free, Gluten free, Dairy free, Non GMO, Caramel Apple",,,,,,,3.0,"E296 - Acide malique,E415 - Gomme xanthane,E422 - Glycérol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,http://world-fr.openfoodfacts.org/produit/00060738/classic-pork-sausages-78-pork,Classic Pork sausages (78% pork),,,,,,,,,,https://static.openfoodfacts.org/images/products/00060738/front_fr.4.200.jpg,979.0,,18.2,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,1.4,,,,,,,,,,13.7,,,,1.3,0.5118110236220471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,http://world-fr.openfoodfacts.org/produit/00060790/white-chocolate-bar-m-s,White chocolate bar,M&S,,,,,en:nuts-peanut,1.0,"E322 - Lécithines,E322i - Lécithine",,https://static.openfoodfacts.org/images/products/00060790/front_en.5.200.jpg,2343.0,,33.8,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,58.0,,,,,,,,,0.1,6.0,,,,0.23,0.0905511811023622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,http://world-fr.openfoodfacts.org/produit/0006100001213/riz-a-la-mediterraneenne,Riz à la méditerranéenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415,http://world-fr.openfoodfacts.org/produit/0006100008441/white-tiger-garnelen-provence,White Tiger Garnelen Provence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,http://world-fr.openfoodfacts.org/produit/00061636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,http://world-fr.openfoodfacts.org/produit/0006167023135/cashews-sesame-and-pistachios-brittle-slice-saladine,"Cashews, Sesame And Pistachios Brittle Slice",Saladine,,,,,,0.0,,,,2201.0,,28.95,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.26,50.0,,,,,,,,,5.3,13.16,,,,0.13462000000000002,0.053,,,,,,,,,,,,,,,,,,,,,0.105,,0.00474,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418,http://world-fr.openfoodfacts.org/produit/00062114/baguette-sainsbury-s,Baguette,Sainsbury's,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Pains",,,,,,Pains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,http://world-fr.openfoodfacts.org/produit/00062176/half-half-trader-joe-s,Half & Half,"Trader Joe's,  Lookingglass Winery",,,,,,0.0,,,,556.0,,10.0,6.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05,6.67,3.33,,,,,,,,,0.0,3.33,,,,0.127,0.05,,9.990000000000002e-05,,,,,0.0,,,,,,,,,,,,,,0.133,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,http://world-fr.openfoodfacts.org/produit/00062237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,http://world-fr.openfoodfacts.org/produit/00062299/chicken-jalfrezi-pilau-rice-m-s,Chicken jalfrezi & pilau Rice,M&S,,,,,Lait,0.0,,,https://static.openfoodfacts.org/images/products/00062299/front_fr.7.200.jpg,556.0,,4.5,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,8.4,,,,,,,,,2.2,8.2,,,,2.5,0.9842519685039369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422,http://world-fr.openfoodfacts.org/produit/000628/madeleines-chocolat-bijou,Madeleines Chocolat,Bijou,,,,,,,,,https://static.openfoodfacts.org/images/products/000628/front_fr.3.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,http://world-fr.openfoodfacts.org/produit/00062855/m-s,,M&S,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Flakes, Cereal flakes, Mixed cereal flakes, Mueslis","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Flocons,Flocons de céréales,Mélanges de flocons de céréales,Mueslis",,,,,,Petit-déjeuners,https://static.openfoodfacts.org/images/products/00062855/front_en.4.200.jpg,472.0,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,10.9,,,,,,,,,,4.7,,,,0.10300000000000001,0.0404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,http://world-fr.openfoodfacts.org/produit/00062916/vanilla-nonfat-yogurt-trader-joe-s,Vanilla Nonfat Yogurt,Trader Joe's,"Dairies, Fermented foods, Fermented milk products, Yogurts, Low-fat yogurts","Produits laitiers,Produits fermentés,Produits laitiers fermentés,Yaourts,Yaourts allégés en matière grasse",,,,,,Yaourts,https://static.openfoodfacts.org/images/products/00062916/front_en.5.200.jpg,332.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,15.0,10.1,,,,,,,,,0.0,4.85,,,,0.179,0.0705,,0.0,,,,,0.0,,,,,,,,,,,,,,0.17600000000000002,,0.0,,,,,,,,,,,,,,,,,,,-1.0,-1.0,,,,,,,
1425,http://world-fr.openfoodfacts.org/produit/00063/light-hydrating-gel-cream-himalaya-herbals,light hydrating gel cream,Himalaya Herbals,,,,,,6.0,"E1201 - Poly vinyl pyrrolidone,E211 - Benzoate de sodium,E385 - Éthylène diamine tétra-acétate de calcium disodium,E415 - Gomme xanthane,E422 - Glycérol,E524 - Hydroxyde de sodium",,https://static.openfoodfacts.org/images/products/00063/front_en.6.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426,http://world-fr.openfoodfacts.org/produit/00063333/emmental,Emmental,,,,,,,,,,https://static.openfoodfacts.org/images/products/00063333/front_fr.4.200.jpg,1523.0,,28.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,28.0,,,,0.6,0.23622047244094502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,http://world-fr.openfoodfacts.org/produit/0006345049070/jambonneau-a-l-os-salaisons-de-pradelles,Jambonneau à l’os,Salaisons de Pradelles,"Viandes, Charcuteries, Charcuteries cuites","Viandes,Charcuteries,Charcuteries cuites",,,,0.0,,Charcuteries,https://static.openfoodfacts.org/images/products/000/634/504/9070/front_fr.4.200.jpg,761.0,,8.2,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.05,,,,,,,,,,27.0,,,,1.5,0.590551181102362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,
1428,http://world-fr.openfoodfacts.org/produit/0006423460193/chocolart-assorted-milk-chocolate-pralines-sorini,"Chocolart, Assorted Milk Chocolate Pralines",Sorini,,,,,,0.0,,,,2247.0,,31.71,21.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.012,58.54,56.1,,,,,,,,,2.4,4.88,,,,0.18542,0.073,,0.0,,,,,0.0,,,,,,,,,,,,,,0.098,,0.00351,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429,http://world-fr.openfoodfacts.org/produit/0006423461077/passion-assorted-milk-chocolate-sorini,"Passion, Assorted Milk Chocolate",Sorini,,,,,,0.0,,,,2201.0,,28.95,18.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.013000000000000001,63.16,57.89,,,,,,,,,2.6,5.26,,,,0.13462000000000002,0.053,,0.0,,,,,0.0,,,,,,,,,,,,,,0.105,,0.00474,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,http://world-fr.openfoodfacts.org/produit/0006423462951/assorted-chocolate-pralines-sorini-italia,Assorted Chocolate Pralines,Sorini Italia,,,,,,0.0,,,,2301.0,,32.5,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.012,60.0,57.5,,,,,,,,,2.5,5.0,,,,0.22351999999999997,0.08800000000000001,,0.0,,,,,0.0,,,,,,,,,,,,,,0.15,,0.0027,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,http://world-fr.openfoodfacts.org/produit/0006446001977/milk-chocolate-balls-with-cream-and-chocolate-confiserie-heidel,Milk Chocolate Balls With Cream And Chocolate,Confiserie Heidel,,,,,,1.0,"E322 - Lécithines,E322i - Lécithine",,,2293.0,,35.71,21.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,0.024,54.76,52.38,,,,,,,,,2.4,7.14,,,,0.21081999999999998,0.083,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
